distance_m,dist_from_center_m,hour_sin,hour_cos,day_sin,day_cos,weather,season,multiplier
9391.596711936381,1030.4047935055669,-0.7693413456919791,0.6388379245230004,0.0,1.0,clear,autumn,2.3937482633452696
10778.504103600635,3671.6362194276885,-0.3319270248982904,0.9433050673786131,-0.9749279121818236,-0.2225209339563146,clear,summer,2.2175319902394626
3154.3048889465535,11808.968707064765,0.4682738201214227,-0.883583402621897,0.43388373911755823,-0.900968867902419,clear,spring,2.220164432356799
13362.731211378312,6281.519874163184,-0.4288253475051301,0.9033874148653525,0.43388373911755823,-0.900968867902419,rain,autumn,2.3853529187139277
1319.8631899013376,11379.795139943903,0.3700307223035859,0.9290195178528202,-0.9749279121818236,-0.2225209339563146,clear,autumn,1.5940718053652947
7928.212850303223,11508.42175726818,0.9916199089351931,-0.1291896133725899,0.43388373911755823,-0.900968867902419,clear,spring,2.0919857141990508
2853.5424914925684,258.38228835528463,-0.5376878437182115,0.8431439869427167,-0.9749279121818236,-0.2225209339563146,clear,spring,2.381353940249761
11139.925881035415,6524.491828477688,0.03654411744075523,-0.9993320406553952,0.9749279121818236,-0.22252093395631434,fog,summer,2.884171942987415
4101.538731951698,10401.401586884871,0.9525668249061731,-0.3043294992079675,0.0,1.0,clear,spring,2.541344637042286
14734.438263893064,5361.637074700825,-0.08299822945715492,-0.9965496946499846,0.9749279121818236,-0.22252093395631434,clear,autumn,2.311263340574422
1433.7152137857233,9142.417574995168,-0.1486686406569869,0.9888870690251762,0.43388373911755823,-0.900968867902419,snow,spring,2.1791744847600514
11849.839075283846,714.9729474128028,-0.8985598789100838,-0.43885093598293196,0.9749279121818236,-0.22252093395631434,clear,spring,4.64466309259099
12164.347065777038,1674.7710618095755,-0.9520103333814475,0.3060658836508003,0.9749279121818236,-0.22252093395631434,snow,winter,4.964698346571164
9982.123139358404,10838.543975404713,-0.5191518576260643,-0.8546820161460089,0.9749279121818236,-0.22252093395631434,clear,autumn,1.8593164920816
7170.021590204501,7874.786695470973,0.9949155850487372,-0.10071235588113775,-0.7818314824680299,0.6234898018587334,fog,summer,2.3182564192832946
7462.706674759896,3761.1337936937493,-0.8997594200920367,0.4363862806684485,0.7818314824680298,0.6234898018587336,snow,autumn,3.78825249608435
12644.141660832156,7077.654043901218,-0.9901243979456568,-0.14019157104744445,0.0,1.0,clear,winter,4.437054093331256
684.8275976483105,1423.6837347779785,0.9979672339702358,0.06372911361220039,0.7818314824680298,0.6234898018587336,clear,winter,2.1155017985764535
12225.800550786527,2887.6563651644747,0.9850695194629282,0.17215702665031024,0.9749279121818236,-0.22252093395631434,clear,spring,1.8514869942274461
8309.961680227036,5443.050013791725,-0.8014034922060467,-0.5981241030755682,0.43388373911755823,-0.900968867902419,snow,autumn,3.733009487253927
4577.430596547315,8478.65567471608,0.9569133710017409,-0.2903735532001572,0.7818314824680298,0.6234898018587336,rain,spring,3.134892963149733
11104.124584502162,4540.483988956282,-0.2913048360677179,0.9566302799324095,0.43388373911755823,-0.900968867902419,clear,spring,1.9520875165738878
1672.6097622135649,7129.382640074497,0.5240317439334383,-0.8516987327395054,-0.7818314824680299,0.6234898018587334,clear,summer,1.8719347487505242
8003.728742401571,275.8726468798787,-0.9401355760340496,-0.3408006729381939,0.7818314824680298,0.6234898018587336,clear,winter,5.13493739266529
3915.6568377128488,11509.80470640698,-0.9535228571783321,-0.3013206943415439,0.0,1.0,clear,autumn,3.5508426881556643
3758.3086473205617,11850.670179672748,0.9292652796167717,-0.36941310222941864,0.9749279121818236,-0.22252093395631434,snow,summer,4.34586213809538
4396.861370091947,671.1269073864963,-0.7159204527591242,0.6981818569120588,-0.7818314824680299,0.6234898018587334,clear,summer,2.299046189821043
7007.511557757518,8771.69091387928,0.9787225545868267,-0.2051881116025878,-0.433883739117558,-0.9009688679024191,clear,spring,2.2996657104375258
2542.283877704821,4663.416890525925,0.5267117757493092,0.8500439431505935,0.43388373911755823,-0.900968867902419,rain,winter,2.0232257378226817
3089.2262814454734,10705.78729760074,-0.7737272296327546,-0.6335188822164834,0.0,1.0,rain,winter,2.6780252279505135
2116.546190888659,10147.844440257892,-0.8409943070718447,0.5410439681511547,-0.9749279121818236,-0.2225209339563146,clear,autumn,1.608407040876856
12417.731946250913,6149.9341584719405,-0.9868491513947694,-0.16164390613760743,0.43388373911755823,-0.900968867902419,clear,spring,4.475709713064253
2038.3941032573684,834.7689946394316,0.9746376705686285,-0.2237887644823965,0.43388373911755823,-0.900968867902419,clear,autumn,2.793005334023943
5814.251089818093,1610.141466279556,-0.8744730474574757,0.4850741069882369,0.9749279121818236,-0.22252093395631434,snow,spring,3.576400868732934
4748.514353232574,10444.789875676073,-0.9888102142134588,0.1491789538344254,0.7818314824680298,0.6234898018587336,clear,summer,3.7667857366259714
14439.758768436866,8046.389423972583,-0.7801793030789673,0.6255559567674316,0.7818314824680298,0.6234898018587336,clear,spring,1.8399932624120363
10028.874563710928,10846.917530830564,0.6036403183926838,0.7972567754561759,0.7818314824680298,0.6234898018587336,clear,autumn,1.3447015936911835
840.8527471822845,5132.944987530053,-0.041992574613107896,0.9991179228085955,-0.9749279121818236,-0.2225209339563146,fog,spring,2.392935865548581
2376.900579217635,5906.2699567174795,-0.9356184266209641,0.3530129739362444,-0.7818314824680299,0.6234898018587334,clear,autumn,1.9307023572293505
2888.551566224508,4738.945557587891,0.9048681184250218,-0.42569201103375287,-0.9749279121818236,-0.2225209339563146,clear,winter,1.8395588582374816
3049.654961358515,8425.878267459386,0.9880954287104468,0.15384220409731006,-0.433883739117558,-0.9009688679024191,clear,autumn,1.7591664739596824
7800.198581448893,10019.20489135862,-0.4416969128003061,0.8971643312251545,0.9749279121818236,-0.22252093395631434,clear,winter,1.7057024125902038
1095.3205613413318,709.6781440129582,0.07999812956031516,-0.9967950136647209,-0.433883739117558,-0.9009688679024191,fog,summer,3.5439805643063123
11287.21814036862,3973.5832346580964,-0.7894350967889621,-0.6138340394258062,-0.7818314824680299,0.6234898018587334,fog,autumn,3.3501312921276707
1126.731040258825,2172.8321211400907,0.8797242360243177,-0.4754842463756614,0.7818314824680298,0.6234898018587336,clear,winter,4.044899255857068
1327.9573635779757,2219.6312603053902,0.303089458558494,0.9529621084338658,0.9749279121818236,-0.22252093395631434,fog,autumn,2.277908652295425
2937.079767440379,3215.9313951959252,-0.7808889908920398,0.6246698199077748,0.7818314824680298,0.6234898018587336,fog,summer,2.8100765774866483
9724.239169898487,6127.168095909984,0.8190199343716913,-0.5737650626360851,-0.7818314824680299,0.6234898018587334,rain,spring,2.3445198686000674
10702.210142552589,4172.493382731802,0.09548512464688783,0.9954308569514853,0.43388373911755823,-0.900968867902419,snow,autumn,2.476940444489647
13076.18979722476,100.9297925859558,-0.41267349686363813,-0.9108790177550128,-0.7818314824680299,0.6234898018587334,clear,spring,3.1093157448736
14240.429035195157,11079.457671986394,-0.5418969337328666,-0.840444949542156,-0.433883739117558,-0.9009688679024191,clear,summer,1.7158219462724307
6469.347494293513,4073.2017116344505,-0.10739825216017715,-0.9942160808561381,-0.9749279121818236,-0.2225209339563146,clear,winter,2.4682220486747375
12184.146305020187,1239.4680986173685,0.9435513792994177,-0.33122619857457913,0.9749279121818236,-0.22252093395631434,clear,autumn,3.235542338126864
1758.6320068612395,11933.426352809165,-0.932511751922291,-0.3611396302357574,-0.9749279121818236,-0.2225209339563146,clear,spring,2.0571020821279165
4552.1697836118365,2403.816462233161,-0.8760279200810897,0.48226038945615257,0.9749279121818236,-0.22252093395631434,fog,spring,3.0137352108449273
5509.951126117773,9835.460033478857,0.34150050612759186,0.9398815905818129,0.9749279121818236,-0.22252093395631434,clear,summer,1.5023912375028508
3509.2466653621877,2017.8452471661408,-0.7980735421717449,-0.6025600561648973,-0.9749279121818236,-0.2225209339563146,clear,spring,2.8804361794959092
12969.924718230099,8161.622780728804,-0.13423331924316245,0.9909497545309567,-0.9749279121818236,-0.2225209339563146,rain,winter,2.1261713511044786
10298.734693374006,590.7715283133879,0.9745065542169968,-0.22435903322156514,-0.9749279121818236,-0.2225209339563146,snow,summer,3.2484870604330265
8374.840993865979,3450.9338549917784,-0.037970721982592624,0.99927885210892,0.7818314824680298,0.6234898018587336,rain,autumn,1.9400788830356834
11507.291206003409,8975.540905870395,-0.35120533197085035,0.936298464590883,-0.9749279121818236,-0.2225209339563146,clear,autumn,1.5011763993161786
503.68321277890146,11814.326511230087,-0.3306758759970315,-0.9437443854315616,0.9749279121818236,-0.22252093395631434,clear,winter,1.8801982920065345
13508.747423241333,6439.979115317347,-0.32788999457053186,0.9447159104516747,-0.433883739117558,-0.9009688679024191,clear,spring,1.817758971941583
10469.251654958136,1591.3355384606168,-0.9989589437010484,0.04561829457230571,-0.9749279121818236,-0.2225209339563146,snow,winter,3.626923119252648
8697.609859268709,1313.013721508963,0.2327314370922021,-0.9725410419046583,-0.9749279121818236,-0.2225209339563146,rain,summer,2.9907746116526983
2443.5730904527754,4470.522758560239,0.19090213055418503,0.9816090752177635,-0.9749279121818236,-0.2225209339563146,rain,autumn,2.3263785165845623
3887.03414795894,8676.824986123886,-0.2561263318722248,-0.9666433169073684,-0.433883739117558,-0.9009688679024191,fog,spring,2.7917212013835107
5512.1162423260375,8338.150447931224,-0.7053027699944776,0.708906201579671,-0.433883739117558,-0.9009688679024191,snow,winter,2.2963038141237453
10188.618886973985,1941.2741327260026,-0.9950705728490354,-0.09916932514589624,-0.7818314824680299,0.6234898018587334,clear,winter,2.386023356129242
592.2226243344412,11407.931157576628,-0.9026442469024721,-0.4303874574541746,-0.9749279121818236,-0.2225209339563146,clear,winter,2.072108524271856
13753.059038522146,9405.62398477329,-0.672211190290597,-0.7403594502997168,-0.9749279121818236,-0.2225209339563146,clear,spring,2.2274312131731633
12975.540558231314,3713.217299391,-0.7367260978250463,0.6761912871247902,0.0,1.0,clear,winter,1.9031942998245213
1640.0974532659225,6528.594156308051,-0.9063654373264365,-0.42249460827335716,0.43388373911755823,-0.900968867902419,rain,autumn,4.599266042972953
4186.6236847085775,7363.207344162651,-0.9145732527797273,-0.4044202829976619,0.43388373911755823,-0.900968867902419,clear,summer,3.5466853457838314
14452.427676023104,2743.671650872999,0.5193871652897136,-0.8545390409643762,0.7818314824680298,0.6234898018587336,clear,summer,2.794711874565432
14238.658248474858,6612.2340024858195,-0.5855110353321592,-0.8106644358205576,-0.433883739117558,-0.9009688679024191,clear,spring,1.778665138392347
801.8695681664053,1071.700091009769,-0.5001205706031706,-0.8659557811225461,0.9749279121818236,-0.22252093395631434,rain,spring,3.18472960077736
9665.077359592227,5330.671521010361,-0.1485643850355954,0.9889027371278711,0.43388373911755823,-0.900968867902419,clear,autumn,1.562834014406743
2857.542918020288,4470.385493960356,0.7257229181693343,0.6879870972945537,0.7818314824680298,0.6234898018587336,clear,spring,1.6301744054213168
3690.086678894029,5938.823761303005,0.8957494441756934,0.44455925730878265,0.43388373911755823,-0.900968867902419,rain,autumn,1.8656307972475767
2245.256928507513,11646.240383698872,-0.07908887113302851,-0.9968675691699992,0.7818314824680298,0.6234898018587336,clear,autumn,2.036349068376165
14574.051348263703,4116.472578394956,0.36804671254636756,-0.9298073012102086,-0.433883739117558,-0.9009688679024191,clear,autumn,2.420793214682559
6631.500713427655,9225.664487978805,-0.9234947890473202,-0.3836109677817432,0.7818314824680298,0.6234898018587336,fog,summer,4.513889103245818
967.7624613516562,4813.203891075201,0.9396286285054417,-0.3421959095211144,0.7818314824680298,0.6234898018587336,clear,winter,3.23537222458569
13514.732028534621,11018.223182336995,0.13378731856468506,0.9910100672502129,0.9749279121818236,-0.22252093395631434,fog,summer,1.8429193303804627
5665.047633564018,8828.044323878376,-0.6406443893505633,0.7678377213927717,0.0,1.0,clear,spring,1.822805684986537
11905.880170932514,6981.5160421767705,-0.9609075554091375,-0.2768694095736025,0.7818314824680298,0.6234898018587336,clear,winter,4.6008961567733415
1101.7682759250288,6664.354437857729,-0.7902187796409432,0.6128248365583582,-0.433883739117558,-0.9009688679024191,rain,winter,2.5402527333932494
2967.3477696523996,5379.74666780967,-0.9287930669709475,0.3705987570765732,0.9749279121818236,-0.22252093395631434,clear,autumn,2.620916333428205
9534.552369531488,9165.098003779116,-0.5437840318548948,0.8392251942712604,-0.7818314824680299,0.6234898018587334,clear,autumn,1.7006971076428912
14071.428948909212,8237.513385086539,-0.956499179777844,0.2917350151838336,-0.7818314824680299,0.6234898018587334,clear,spring,1.7168200335311934
10984.771817788886,8720.452810888197,-0.6664414307722333,-0.7455573883680978,0.9749279121818236,-0.22252093395631434,rain,summer,2.421017820480422
11154.676049156977,4814.063269998831,-0.5693640573499291,0.8220855005399539,0.7818314824680298,0.6234898018587336,clear,winter,1.8670845529817697
7002.750103974766,1121.3321093133825,-0.48587713228822776,0.8740271233316321,0.9749279121818236,-0.22252093395631434,rain,summer,2.899206614577207
