distance_m,dist_from_center_m,hour_sin,hour_cos,day_sin,day_cos,weather,season,multiplier
4205.007858055437,700.8601109791238,-0.9590539539675377,0.2832234336689535,0.0,1.0,clear,winter,6.253459578435878
3243.6382187392123,1908.5215797471583,-0.8241452549970453,-0.5663784941766902,-0.7818314824680299,0.6234898018587334,clear,autumn,4.324687090434183
3273.911687003173,20.741336768998142,-0.953938164236041,0.30000329800515846,0.9749279121818236,-0.22252093395631434,rain,autumn,8.555753261511079
4637.463730807565,2499.017186940257,-0.8647413502433055,-0.502217479962003,-0.433883739117558,-0.9009688679024191,clear,autumn,5.093692850865509
12730.99741315127,6987.072642703078,0.30022297652522084,0.9538690499048267,0.7818314824680298,0.6234898018587336,clear,autumn,2.141912763719418
8980.088606608086,7735.967546886467,-0.9957963831414184,0.09159455945889754,-0.9749279121818236,-0.2225209339563146,rain,winter,4.322047996852998
10015.40938779582,5681.1823443670155,0.9554715740713677,0.2950831597051632,0.7818314824680298,0.6234898018587336,clear,spring,2.278417197329848
13666.721492758976,6897.699685626542,-0.6297121893935812,-0.7768285258209449,-0.433883739117558,-0.9009688679024191,snow,summer,4.569555108775924
3166.040325006331,4310.357552672517,-0.04231317398556159,0.9991043966009096,0.0,1.0,clear,summer,2.695359916871133
8669.503547360695,2617.9782580671013,0.7180124503906038,0.6960302587417309,-0.7818314824680299,0.6234898018587334,fog,summer,3.9818352228170086
9547.180549357317,6562.435988697978,-0.39699254540008516,0.9178218339616689,0.9749279121818236,-0.22252093395631434,clear,autumn,2.8311877722584726
5094.335486705632,8714.393381728958,-0.7620174433644147,0.647556496383413,0.7818314824680298,0.6234898018587336,clear,summer,2.640691091334576
7804.979726763239,9249.19828594175,-0.07334528684995896,0.9973066072662394,-0.433883739117558,-0.9009688679024191,clear,spring,1.8849831801890735
10389.091070405086,9859.59350022036,-0.17790408405663566,0.9840478326158589,-0.7818314824680299,0.6234898018587334,snow,spring,3.622732827107953
10727.126710390505,5889.265076977428,0.9639578826261692,0.266054882539059,0.0,1.0,clear,winter,2.3730805648909454
2096.314885970648,8785.126123205519,-0.19523965190908818,0.9807555650224056,-0.7818314824680299,0.6234898018587334,clear,summer,2.5702235716133988
11753.55049748408,9371.300968839174,0.7037203505909596,0.7104770708222307,0.0,1.0,snow,autumn,3.140367233018981
11577.066995058824,8139.86839485351,-0.7562185051365716,0.6543191671417009,0.0,1.0,clear,autumn,2.4786069288698203
8748.781383624073,9930.01537611763,0.9993723762186675,-0.035423913547970275,-0.433883739117558,-0.9009688679024191,fog,winter,3.153142967672276
10217.47955392883,1739.2638197377762,-0.899084674327737,0.4377747690182558,0.43388373911755823,-0.900968867902419,fog,summer,5.460387776771614
13768.426648203747,4378.988133434782,-0.8533480249530421,-0.5213416809624397,-0.433883739117558,-0.9009688679024191,clear,summer,4.229139396580341
11943.46571928148,5349.746803391369,0.8378183429618303,0.5459491040350675,0.7818314824680298,0.6234898018587336,clear,winter,2.2101972275844117
2480.807014365974,7277.635578493449,-0.9387650176853618,-0.3445580380287222,0.9749279121818236,-0.22252093395631434,clear,spring,5.321756872665442
1597.2582097363818,7498.054923610195,0.928892336391928,0.3703498715975817,0.7818314824680298,0.6234898018587336,clear,spring,2.123135829441517
6053.662212118302,2977.1874229894684,-0.9817221551124727,0.19031975767460932,-0.433883739117558,-0.9009688679024191,clear,summer,5.686165509498994
4961.6405066797315,9757.059855643252,-0.6080112792480948,0.7939283873921471,0.43388373911755823,-0.900968867902419,clear,winter,2.461465480985453
13332.91487970222,5248.168437167178,0.6092710987080875,-0.7929619967432487,-0.433883739117558,-0.9009688679024191,clear,summer,4.799496324710384
9840.161284981621,3932.680199262235,-0.34811400895384537,-0.9374522050590537,0.7818314824680298,0.6234898018587336,rain,summer,5.615357646456847
1733.244110161982,315.68594037295526,-0.3377949932762929,-0.9412197100132728,0.9749279121818236,-0.22252093395631434,clear,autumn,4.368813885114077
8361.755511648247,1919.4339097978448,0.9274869633951206,0.3738554971270294,-0.7818314824680299,0.6234898018587334,clear,winter,3.2660368277441933
8986.34319376203,11280.090465128551,0.47376526205636643,0.8806511661655042,0.7818314824680298,0.6234898018587336,fog,autumn,2.446348016146592
12831.680705731937,3505.158100900833,0.4143608398163985,0.9101126822688765,-0.9749279121818236,-0.2225209339563146,rain,autumn,4.982829659421951
9391.283998473336,8839.544801032302,-0.6383264031017631,-0.7697658105574483,0.7818314824680298,0.6234898018587336,clear,winter,2.624263842062534
14043.474581439184,1080.871797479508,0.9269083889930017,-0.37528767421059595,-0.7818314824680299,0.6234898018587334,clear,summer,3.4673900937552755
2938.8339415676646,11832.923497527694,-0.506302053497495,-0.8623562086656649,-0.7818314824680299,0.6234898018587334,clear,winter,3.1703333524263053
2160.517238902995,8862.936978455144,0.6728525629518469,-0.7397766071789043,-0.9749279121818236,-0.2225209339563146,clear,winter,2.3671831694373107
14132.686259033244,9164.833971498016,-0.329004649018073,-0.9443283014526752,0.0,1.0,clear,winter,2.920935617488778
502.15261145051926,7625.368581944034,-0.9771513773093742,-0.21254455020628724,0.0,1.0,clear,winter,6.2768059240026055
